"","x"
"149",0.615081882709637
"150",0.199231196031906
"151",0.703059560689144
"152",0.838553553726524
"153",0.35850148985628
"154",0.136823560576886
"155",0.49777387699578
"156",0.978323847707361
"157",0.799731199676171
"158",0.886181580484845
"159",0.677710152068175
"160",0.336710691149347
"161",0.382434296072461
"162",0.106994217494503
"163",0.923556931596249
"164",0.801115598599426
"165",0.388366712303832
"166",0.273227789532393
"167",0.848060639179312
"168",0.910975230368786
"169",0.558393787243403
"170",0.591373074054718
"171",0.793465624167584
"172",0.809822382661514
"173",0.906019113911316
"174",0.604517374071293
"175",0.211062442627735
"176",0.843206149945036
"177",0.892025917163119
"178",0.119811376649886
"179",0.705660271202214
"180",0.385591035010293
"181",0.394004676258191
"182",0.34679944254458
"183",0.608143789181486
"184",0.543372578779236
"185",0.927944239531644
"186",0.513752129278146
"187",0.479523877915926
"188",0.524750746949576
"189",0.263908775546588
"190",0.928419025940821
"191",0.621513833338395
"192",0.561809179349802
"193",0.71676534449216
"194",0.162856808234937
"195",0.917122904141433
"196",0.215509877726436
"197",0.543643387802877
"198",0.328146686521359
"199",0.581250534788705
"200",0.928965592873283
"201",0.581674298876896
"202",0.111778569058515
"203",0.146038634562865
"204",0.133113645785488
"205",0.243808020395227
"206",0.885959496092983
"207",0.417575573269278
"208",0.727794121089391
"209",0.946480828872882
"210",0.741043762140907
"211",0.761726364702918
"212",0.770793088013306
"213",0.263041602703743
"214",0.36919278986752
"215",0.841917800717056
"216",0.266186249698512
"217",0.918675028299913
"218",0.94872036066372
"219",0.268671857821755
"220",0.345619533769786
"221",0.261462480854243
"222",0.23833281036932
"223",0.159809060650878
"224",0.719447887525894
"225",0.65316629379522
"226",0.181016565440223
"227",0.827306818100624
"228",0.305600160965696
"229",0.910318242758512
"230",0.377135186479427
"231",0.188166483910754
"232",0.903724638535641
"233",0.727966605150141
"234",0.417614757409319
"235",0.347077922476456
"236",0.298541991016828
"237",0.449004792841151
"238",0.822048833686858
"239",0.330181937292218
"240",0.234784830384888
"241",0.653787669842131
"242",0.799040899449028
"243",0.809930407791398
"244",0.659446231485344
"245",0.213741721957922
"246",0.17849300049711
"247",0.462815792998299
"248",0.450687997811474
"249",0.94646646019537
"250",0.946613340266049
"251",0.323023109696805
"252",0.473601629771292
"253",0.810842716135085
"254",0.493356839288026
"255",0.980378703959286
"256",0.995892374799587
"257",0.682924032164738
"258",0.9775482138386
"259",0.879250847524963
"260",0.999110271246172
"261",0.813803517189808
"262",0.533724481426179
"263",0.354229580191895
"264",0.965045465528965
"265",0.402945849765092
"266",0.867194791371003
"267",0.312182748015039
"268",0.38070781910792
"269",0.231587786437012
"270",0.783497426542453
"271",0.534862405667082
"272",0.173164823930711
"273",0.743901353678666
"274",0.722074410528876
"275",0.716339606465772
"276",0.138514611008577
"277",0.453465636470355
"278",0.959917631745338
"279",0.159820240852423
"280",0.83419786170125
"281",0.351028521731496
"282",0.663658067840151
"283",0.77788184247911
"284",0.124982024147175
"285",0.131150282826275
"286",0.614216440310702
"287",0.170097718550824
"288",0.10972322539892
"289",0.546542217256501
"290",0.44139583169017
"291",0.384066447708756
"292",0.439407469704747
"293",0.762824637722224
"294",0.908383882860653
"295",0.109348155139014
"296",0.719941464276053
"297",0.303671042062342
"298",0.753803498344496
"299",0.543137047300115
"300",0.291579083073884
"301",0.666559782554396
"302",0.438458110834472
"303",0.552105762902647
"304",0.172878531226888
"305",0.840637515089475
"306",0.394628064800054
"307",0.156622391403653
"308",0.815562806581147
"309",0.275083460961469
"310",0.821702701947652
"311",0.521521687274799
"312",0.463125296239741
"313",0.527612525876611
"314",0.798867082875222
"315",0.221323819109239
"316",0.195310009084642
"317",0.983599921944551
"318",0.258840944455005
"319",0.786552576604299
"320",0.226878685923293
"321",0.911531863966957
"322",0.801957857701927
"323",0.315595961036161
"324",0.573875110852532
"325",0.879814057145268
"326",0.745364340697415
"327",0.272730137291364
"328",0.996355069894344
"329",0.313843231950887
"330",0.397003247006796
"331",0.626391003583558
"332",0.808166704699397
"333",0.414043102320284
"334",0.557663503661752
"335",0.616539084119722
"336",0.189336392236874
"337",0.680459109321237
"338",0.401716964272782
"339",0.555770912254229
"340",0.358447236940265
"341",0.444140831637196
"342",0.924505078233778
"343",0.502088428544812
"344",0.274927835422568
"345",0.272182067064568
"346",0.493584006256424
"347",0.116723292414099
"348",0.832826919504441
"349",0.710542367491871
"350",0.176353211468086
"351",0.695117138302885
"352",0.387384137837216
"353",0.961593675636686
"354",0.102473679836839
"355",0.220900472439826
"356",0.861472218600102
"357",0.751063750078902
"358",0.645162979606539
"359",0.618297311523929
"360",0.532166214799508
"361",0.801674607838504
"362",0.397504317807034
"363",0.980476992460899
"364",0.98065908763092
"365",0.369652404612862
"366",0.843424240779132
"367",0.896978773060255
"368",0.135145193221979
"369",0.952491501485929
"370",0.1205818640301
"371",0.428026049467735
"372",0.984972855262458
"373",0.219933197461069
"374",0.330091997375712
"375",0.739421425713226
"376",0.481228708615527
"377",0.909882229776122
"378",0.771373921004124
"379",0.393161852844059
"380",0.600457564904355
"381",0.432075213408098
"382",0.543119485746138
"383",0.280357141955756
"384",0.124059995519929
"385",0.928019143990241
"386",0.883417547331192
"387",0.68538261053618
"388",0.295948580093682
"389",0.600858138571493
"390",0.529307786957361
"391",0.690329022845253
"392",0.824341028765775
"393",0.74136574184522
"394",0.928995361411944
"395",0.81180758131668
"396",0.559716895176098
"397",0.627534762676805
"398",0.985312566673383
"399",0.491480158409104
"400",0.507376282289624
"401",0.328907404793426
"402",0.275622700015083
"403",0.642642401554622
"404",0.694656419451348
"405",0.912804935919121
"406",0.119424132513814
"407",0.966708603594452
"408",0.560066428291611
"409",0.715760458027944
"410",0.519179514888674
"411",0.817164252372459
"412",0.419706004951149
"413",0.498020755266771
"414",0.216456140950322
"415",0.184941688529216
"416",0.961341357720084
"417",0.787695170403458
"418",0.838234219350852
"419",0.293095140531659
"420",0.775253148353659
"421",0.365495969494805
"422",0.130465313280001
"423",0.185557039664127
"424",0.677453126036562
"425",0.258037235192023
"426",0.157052359986119
"427",0.836217300849967
"428",0.847159421350807
"429",0.715445421473123
"430",0.995501636038534
"431",0.59194244039245
"432",0.62518279037904
"433",0.835325845633633
"434",0.9023714837851
"435",0.623804889945313
"436",0.455102850147523
"437",0.648032302875072
"438",0.36791697179433
"439",0.440519083780237
"440",0.187336434517056
"441",0.954231393686496
"442",0.223435168969445
"443",0.999307273630984
"444",0.572378709586337
"445",0.540013403468765
"446",0.946897360635921
"447",0.115779603901319
"448",0.938193837134168
"449",0.290723356348462
"450",0.461336064175703
"451",0.97499465320725
"452",0.926409703330137
"453",0.791217352356762
"454",0.668415108020417
"455",0.829084155405872
"456",0.149321960145608
"457",0.546403349237517
"458",0.926843942911364
"459",0.761756116058677
"460",0.917602715501562
"461",0.124820628296584
"462",0.968171649705619
"463",0.150552778085694
"464",0.383300677873194
"465",0.958714591851458
"466",0.542286987579428
"467",0.682920501078479
"468",0.550936660496518
"469",0.986625832784921
"470",0.261012840364128
"471",0.48584053798113
"472",0.73568170927465
"473",0.565219302801415
"474",0.915864168386906
"475",0.483376274583861
"476",0.248900586483069
"477",0.574749672762118
"478",0.610414109379053
"479",0.446814563823864
"480",0.204987360537052
"481",0.340377006004564
"482",0.375382367917337
"483",0.736950726481155
"484",0.426911600423045
"485",0.271089654252864
"486",0.491656143800355
"487",0.722509134165011
"488",0.93327532147523
"489",0.460932127479464
"490",0.330631788168103
"491",0.819648016686551
"492",0.522916501760483
"493",0.293239659629762
"494",0.746627205167897
"495",0.134640991780907
"496",0.562128980387934
"497",0.948064247285947
"498",0.136828674376011
"499",0.62690509587992
"500",0.171053277305327
"501",0.11022835765034
"502",0.36340731845703
"503",0.870108294393867
"504",0.783505052817054
"505",0.729533425718546
"506",0.711421134811826
"507",0.838207786600105
"508",0.901340726995841
"509",0.516189923882484
"510",0.918888977216557
"511",0.919334285939112
"512",0.679552930034697
"513",0.437372440844774
"514",0.124023348791525
"515",0.379207312176004
"516",0.173608730989508
"517",0.233502350584604
"518",0.165368428337388
"519",0.407649705093354
"520",0.875641500065103
"521",0.512482646247372
"522",0.233889851835556
"523",0.13760655564256
"524",0.146087321266532
"525",0.317254699859768
"526",0.690342738572508
"527",0.500492516905069
"528",0.810657024080865
"529",0.764691899437457
"530",0.853415099927224
"531",0.921532498090528
"532",0.934812708571553
"533",0.533872900833376
"534",0.784309864300303
"535",0.590158162871376
"536",0.645004498772323
"537",0.205574176739901
"538",0.407154254568741
"539",0.804036449408159
"540",0.963681407389231
"541",0.771287650475278
"542",0.906811745651066
"543",0.391912325238809
"544",0.510207680170424
"545",0.173111098445952
"546",0.66582939629443
"547",0.289088114514016
"548",0.966487140301615
"549",0.656155908480287
"550",0.463789414963685
"551",0.850938642746769
"552",0.869973872974515
"553",0.215272797481157
"554",0.906481747189537
"555",0.781493717292324
"556",0.617485407902859
"557",0.925436390656978
"558",0.332106226333417
"559",0.704053511074744
"560",0.98037599932868
"561",0.611294112610631
"562",0.656166071328334
"563",0.677521208883263
"564",0.997809064597823
"565",0.765488555957563
"566",0.610361267137341
"567",0.986085637146607
"568",0.603242555749603
"569",0.289010880305432
"570",0.975369306886569
"571",0.565167832467705
"572",0.466092860652134
"573",0.794254587567411
"574",0.496896030427888
"575",0.288295941683464
"576",0.823844103026204
"577",0.247760827234015
"578",0.617169277090579
"579",0.514141934085637
"580",0.580655131535605
"581",0.70390090784058
"582",0.77756233480759
"583",0.527897002850659
"584",0.584353377250954
"585",0.312874024314806
"586",0.449198088329285
"587",0.80040581903886
"588",0.344735150784254
"589",0.958338220510632
"590",0.194714839477092
"591",0.484415094135329
"592",0.929686602717265
"593",0.282942698406987
"594",0.390741625241935
"595",0.187245549331419
"596",0.541892037959769
"597",0.236191801982932
"598",0.964314422127791
"599",0.348556412453763
"600",0.274072546232492
"601",0.816430751606822
"602",0.443421167088673
"603",0.760980987828225
"604",0.636135606397875
"605",0.372677149320953
"606",0.483908739383332
"607",0.652513225353323
"608",0.194475410622545
"609",0.629902117024176
"610",0.464393996819854
"611",0.744788214145228
"612",0.49918289356865
"613",0.968927420978434
"614",0.27140558892861
"615",0.874839287810028
"616",0.926235770457424
"617",0.767750428873114
"618",0.651172098843381
"619",0.727748278575018
"620",0.631181164435111
"621",0.375896861916408
"622",0.780973985022865
"623",0.669855155237019
"624",0.380211358144879
"625",0.434117031819187
"626",0.30580083609093
"627",0.439318623836152
"628",0.321746451128274
"629",0.227692374261096
"630",0.136489044479094
"631",0.36027044672519
"632",0.268512479495257
"633",0.863606900954619
"634",0.683798913424835
"635",0.80569106140174
"636",0.86985275845509
"637",0.196875276486389
"638",0.587098446348682
"639",0.918872491479851
"640",0.848429074534215
"641",0.806014753319323
"642",0.308454114967026
"643",0.185668962378986
"644",0.394004234950989
"645",0.608694543712772
"646",0.696526648569852
"647",0.853772141551599
"648",0.524230777681805
"649",0.500932865007781
"650",0.448299093381502
"651",0.339012427767739
"652",0.523045481438749
"653",0.643751373863779
"654",0.741624530171975
"655",0.431024984200485
"656",0.478264737315476
"657",0.410365635761991
"658",0.68424566865433
"659",0.295925010810606
"660",0.918271718989126
"661",0.793755247001536
"662",0.551084110955708
"663",0.380917981918901
"664",0.176771321124397
"665",0.278243070910685
"666",0.813410688820295
"667",0.931711913598701
"668",0.462816135399044
"669",0.178442027419806
"670",0.981051128101535
"671",0.129525411291979
"672",0.345709263929166
"673",0.514808587287553
"674",0.293963896087371
"675",0.238045207154937
"676",0.638387635187246
"677",0.697013720544055
"678",0.173831789777614
"679",0.684301532572135
"680",0.914257519529201
"681",0.272023823228665
"682",0.388962876214646
"683",0.68316699063871
"684",0.556387380696833
"685",0.286530481115915
"686",0.848117101565003
"687",0.272182878851891
"688",0.879441319569014
"689",0.545732161635533
"690",0.528329946589656
"691",0.570713088801131
"692",0.129118715692312
"693",0.192273080232553
"694",0.100171146937646
"695",0.562886380474083
"696",0.140221064025536
"697",0.675779964053072
"698",0.604968658881262
"699",0.631678954139352
"700",0.306772944075055
"701",0.694893155409954
"702",0.433995157689787
"703",0.976214448106475
"704",0.609115650528111
"705",0.2609151115641
"706",0.56513613902498
"707",0.213150487653911
"708",0.786714381491765
"709",0.829093665303662
"710",0.133000642224215
"711",0.905195963243023
"712",0.618232869566418
"713",0.484481982560828
"714",0.352148949797265
"715",0.126258646254428
"716",0.203812188794836
"717",0.78246965224389
"718",0.376751721533947
"719",0.762120988685638
"720",0.247312845103443
"721",0.101216289377771
"722",0.862090576323681
"723",0.264049352006987
"724",0.746675973176025
"725",0.965179585618898
"726",0.800515736802481
"727",0.238042557425797
"728",0.946471176901832
"729",0.434073015931062
"730",0.912221376923844
"731",0.453706571971998
"732",0.22787720549386
"733",0.732487360108644
"734",0.179881868022494
"735",0.91927235017065
"736",0.894452912104316
"737",0.845686598587781
"738",0.109180893632583
"739",0.316285344702192
"740",0.208607775252312
"741",0.416162161016837
"742",0.127720726141706
"743",0.652088850433938
"744",0.861647043935955
"745",0.808991729142144
"746",0.88159239818342
"747",0.221359882876277
"748",0.529546715621837
"749",0.361388258170336
"750",0.168816733034328
"751",0.376792115182616
"752",0.583954148250632
"753",0.541321221343242
"754",0.872783487965353
"755",0.737803264311515
"756",0.3370479200501
"757",0.661054319725372
"758",0.187859711283818
"759",0.207452838262543
"760",0.8183260390535
"761",0.297297807713039
"762",0.51541319868993
"763",0.476101089827716
"764",0.490274446364492
"765",0.396629183623008
"766",0.890652423514985
"767",0.999826700380072
"768",0.479487355030142
"769",0.840558255603537
"770",0.645241713547148
"771",0.703882700880058
"772",0.344176509091631
"773",0.156887427601032
"774",0.724599900795147
"775",0.488223148859106
"776",0.164513523457572
"777",0.680418823799118
"778",0.276456330367364
"779",0.241565928142518
"780",0.563680482818745
"781",0.57391402781941
"782",0.857481102063321
"783",0.920415135705844
"784",0.538596971635707
"785",0.320668618637137
"786",0.264664373733103
"787",0.371970277861692
"788",0.986292682727799
"789",0.668008978199214
"790",0.703384605864994
"791",0.833137062704191
"792",0.131292552640662
"793",0.906324600754306
"794",0.458042419003323
"795",0.780782110267319
"796",0.664392672921531
"797",0.162531005754136
"798",0.420140112726949
"799",0.68349110018462
"800",0.103373968740925
"801",0.791302335006185
"802",0.373185988469049
"803",0.144911502022296
"804",0.75403188362252
"805",0.575382822449319
"806",0.810482781915925
"807",0.679057780629955
"808",0.445181482005864
"809",0.763399339560419
"810",0.529988423059695
"811",0.802623474691063
"812",0.436461354373023
"813",0.367057429417036
"814",0.867490863241255
"815",0.538226497592404
"816",0.504968105978333
"817",0.37332506980747
"818",0.460492054093629
"819",0.661795571446419
"820",0.355506365955807
"821",0.210294508375227
"822",0.537766978400759
"823",0.126711893058382
"824",0.280390973831527
"825",0.116414910252206
"826",0.784665641724132
"827",0.87341655404307
"828",0.65431165068876
"829",0.509812181955203
"830",0.227412293176167
"831",0.58584710531868
"832",0.143973730923608
"833",0.3234036604641
"834",0.317317883274518
"835",0.736854313639924
"836",0.730444415588863
"837",0.815022929455154
"838",0.418637093738653
"839",0.233106731879525
"840",0.95953757299576
"841",0.571377125801519
"842",0.440105943963863
"843",0.244318312336691
"844",0.871595602342859
"845",0.694276825897396
"846",0.498900893237442
"847",0.637980094272643
"848",0.55657853523735
"849",0.159932391135953
"850",0.309484325256199
"851",0.910504313465208
"852",0.908154049608856
"853",0.414200826059096
"854",0.394441630318761
"855",0.665469945291989
"856",0.698719022306614
"857",0.231686887564138
"858",0.820441843895242
"859",0.901125272060744
"860",0.62183935334906
"861",0.248133495869115
"862",0.162520536966622
"863",0.37862329154741
"864",0.75541085882578
"865",0.206529867928475
"866",0.866723747272044
"867",0.475594266527332
"868",0.116670385212637
"869",0.856946920440532
"870",0.914062218670733
"871",0.748560496373102
"872",0.622046160255559
"873",0.442075344617479
"874",0.908284713421017
"875",0.31302068834193
"876",0.545484567130916
"877",0.816820212337188
"878",0.38336554185953
"879",0.555764636513777
"880",0.544613052881323
"881",0.789985047886148
"882",0.488553592190146
"883",0.682669948181137
"884",0.255213898397051
"885",0.296091047511436
"886",0.308836924657226
"887",0.632869896641932
"888",0.274757645698264
"889",0.340780172613449
"890",0.136745170294307
"891",0.530310289608315
"892",0.314099196204916
"893",0.551619854965247
"894",0.215017527458258
"895",0.956517157959752
"896",0.782846454204991
"897",0.368208041554317
"898",0.112756510009058
"899",0.498455782118253
"900",0.350516766100191
"901",0.86495365339797
"902",0.983779302844778
"903",0.660516419261694
"904",0.264943645335734
"905",0.366731034126133
"906",0.238428589329124
"907",0.30772956754081
"908",0.913288296177052
"909",0.970019135577604
"910",0.27367931867484
"911",0.327829190716147
"912",0.354788513574749
"913",0.404274466703646
"914",0.556294884509407
"915",0.578979462105781
"916",0.730986286140978
"917",0.136493417317979
"918",0.888309678854421
"919",0.509512174571864
"920",0.680685668392107
"921",0.46030815304257
"922",0.377755124401301
"923",0.544939633831382
"924",0.948453272366896
"925",0.518283572630025
"926",0.104163225088269
"927",0.274591537751257
"928",0.434993856004439
"929",0.177516504586674
"930",0.269667478301562
"931",0.465446226368658
"932",0.245636313804425
"933",0.63215948403813
"934",0.460414689127356
"935",0.311641596001573
"936",0.604702718066983
"937",0.950524182477966
"938",0.42689203475602
"939",0.319999319687486
"940",0.591129248263314
"941",0.644067190773785
"942",0.44921659284737
"943",0.92045276563149
"944",0.585627368488349
"945",0.566322878631763
"946",0.693003557808697
"947",0.363698184327222
"948",0.763089710799977
"949",0.125013256375678
"950",0.825360021763481
"951",0.246434790245257
"952",0.33905958624091
"953",0.229560941667296
"954",0.345262671727687
"955",0.151548624876887
"956",0.752836716431193
"957",0.329927244991995
"958",0.900760605419055
"959",0.305246740742587
"960",0.154614269710146
"961",0.831857401737943
"962",0.48367283071857
"963",0.763325688615441
"964",0.79102722753305
"965",0.270149561786093
"966",0.352197614498436
"967",0.917111020698212
"968",0.322213832964189
"969",0.50066278395243
"970",0.449533487670124
"971",0.755974046862684
"972",0.548534932592884
"973",0.133071551867761
"974",0.39470616276376
"975",0.539016670710407
"976",0.115372984367423
"977",0.13127016981598
"978",0.488521844474599
"979",0.749184696702287
"980",0.878475208836608
"981",0.697291345731355
"982",0.38649821865838
"983",0.680583620397374
"984",0.101769908214919
"985",0.655649687629193
"986",0.85225488380529
"987",0.453068144619465
"988",0.333861205121502
"989",0.467519907327369
"990",0.698571704910137
"991",0.329396120877936
"992",0.971794097661041
"993",0.71797834103927
"994",0.757093141786754
"995",0.197628031112254
"996",0.433606641390361
"997",0.978845510957763
"998",0.655238357675262
"999",0.966982955229469
"1000",0.570548429246992
"1001",0.790385733451694
"1002",0.280949526885524
"1003",0.262699280958623
"1004",0.204853246733546
"1005",0.458753574872389
"1006",0.489864259073511
"1007",0.664209772879258
"1008",0.927800235291943
"1009",0.939332686527632
"1010",0.373651183466427
"1011",0.853532106685452
"1012",0.564425349025987
"1013",0.838973488542251
"1014",0.719547292916104
"1015",0.631871398235671
"1016",0.123986064409837
"1017",0.474410295672715
"1018",0.262994291889481
"1019",0.558163357619196
"1020",0.202659872616641
"1021",0.138160617463291
"1022",0.827922926330939
"1023",0.1642943268409
"1024",0.254367266455665
"1025",0.286948852916248
"1026",0.623841698863544
"1027",0.74351067841053
"1028",0.584898362518288
"1029",0.779261909006163
"1030",0.494033992709592
"1031",0.51112276124768
"1032",0.384627113630995
"1033",0.17880564883817
"1034",0.298114957357757
"1035",0.187299167527817
"1036",0.110327316285111
"1037",0.419601555122063
"1038",0.672972417296842
"1039",0.288754411041737
"1040",0.783294424391352
"1041",0.280313739622943
"1042",0.432372138556093
"1043",0.215956996101886
"1044",0.942075236234814
"1045",0.920802377536893
"1046",0.42473864085041
"1047",0.548756090155803
"1048",0.242070749425329
"1049",0.367509048455395
"1050",0.402641867473722
"1051",0.369106557685882
"1052",0.368496261676773
"1053",0.705778235383332
"1054",0.24278340335004
"1055",0.589680111291818
"1056",0.213908896502107
"1057",0.743152414285578
"1058",0.272252614819445
"1059",0.659349567815661
"1060",0.771180077758618
"1061",0.135424920800142
"1062",0.759590403479524
"1063",0.115876506455243
"1064",0.680523805459961
"1065",0.827780231344514
"1066",0.844556154776365
"1067",0.355784191680141
"1068",0.270443820231594
"1069",0.717350410553627
"1070",0.986669422243722
"1071",0.853258627816103
"1072",0.154864000971429
"1073",0.634613202791661
"1074",0.652911885431968
"1075",0.226439631357789
"1076",0.487218903191388
"1077",0.241542293690145
"1078",0.544505655136891
"1079",0.38388669360429
"1080",0.5824721458368
"1081",0.876349271321669
"1082",0.395887779770419
"1083",0.792055005393922
"1084",0.775054769031703
"1085",0.65551796790678
"1086",0.133863729517907
"1087",0.531365434173495
"1088",0.238445584685542
"1089",0.206092887045816
"1090",0.568124887859449
"1091",0.109468789584935
"1092",0.683049929817207
"1093",0.624430017941631
"1094",0.340963101363741
"1095",0.574013252579607
"1096",0.622627059463412
"1097",0.812333390046842
"1098",0.159680488333106
"1099",0.993033637455665
"1100",0.509201340074651
"1101",0.128166608186439
"1102",0.970562723581679
"1103",0.427669677138329
"1104",0.61478922793176
"1105",0.817964673414826
"1106",0.691380902659148
"1107",0.306875752937049
"1108",0.983491485682316
"1109",0.55214867782779
"1110",0.915183055354282
"1111",0.855034687300213
"1112",0.595146488468163
"1113",0.251059435959905
"1114",0.993364285095595
"1115",0.931100373505615
"1116",0.866957005369477
"1117",0.272184736700729
"1118",0.198257729760371
"1119",0.911446260008961
"1120",0.890981116285548
"1121",0.575755979539826
"1122",0.182490407861769
"1123",0.171487928647548
"1124",0.925952111347578
"1125",0.192592422361486
"1126",0.706844988046214
"1127",0.58069285848178
"1128",0.255124777811579
"1129",0.72851909159217
"1130",0.119338118471205
"1131",0.292443275940604
"1132",0.3264493444236
"1133",0.217897041863762
"1134",0.274388447590172
"1135",0.619897133950144
"1136",0.791163645521738
"1137",0.740727654588409
"1138",0.843449088092893
"1139",0.955401336797513
"1140",0.69492949640844
"1141",0.342154503404163
"1142",0.139939401904121
"1143",0.642408937891014
"1144",0.7350299178157
"1145",0.954684740654193
"1146",0.422580132307485
"1147",0.713242212240584
"1148",0.881706395209767
"1149",0.165210762643255
"1150",0.520866050827317
"1151",0.148337664455175
"1152",0.149040400283411
"1153",0.940072379424237
"1154",0.56522786365822
"1155",0.145158124645241
"1156",0.495271917036735
"1157",0.410556882084347
"1158",0.909951328090392
"1159",0.269682275084779
"1160",0.744261596770957
"1161",0.98096384210512
"1162",0.308884968259372
"1163",0.511333389254287
"1164",0.24215240906924
"1165",0.970358372363262
"1166",0.60708686450962
"1167",0.216852569347248
"1168",0.321346885175444
"1169",0.542846390977502
"1170",0.389064484578557
"1171",0.602876278525218
"1172",0.54875550949946
"1173",0.225387423601933
"1174",0.69876233516261
"1175",0.538067165366374
"1176",0.956802274263464
"1177",0.404565233667381
"1178",0.113565617217682
"1179",0.95966296941042
"1180",0.734297330467962
"1181",0.208347069565207
"1182",0.791545191849582
"1183",0.3721965133911
"1184",0.698687341017649
"1185",0.441205025627278
"1186",0.737418180610985
"1187",0.824309893138707
"1188",0.653636109735817
"1189",0.541513663972728
"1190",0.856142335059121
"1191",0.250119140022434
"1192",0.561440969048999
"1193",0.716778330155648
"1194",0.929545998387039
"1195",0.531864575250074
"1196",0.46729406574741
"1197",0.974937982112169
"1198",0.308831879170612
"1199",0.444713826500811
"1200",0.239398472965695
"1201",0.148015804612078
"1202",0.539270267286338
"1203",0.882608312298544
"1204",0.809158372064121
"1205",0.709844168578275
"1206",0.308501436049119
"1207",0.874875857215375
"1208",0.749413791298866
"1209",0.348924619192258
"1210",0.288462624209933
"1211",0.722915179538541
"1212",0.683602571114898
"1213",0.179922676784918
"1214",0.854047460877337
"1215",0.541118078585714
"1216",0.402656067255884
"1217",0.268911442160606
"1218",0.313824958354235
"1219",0.377354290476069
"1220",0.656287589017302
"1221",0.762570987502113
"1222",0.720090258354321
"1223",0.427353187371045
"1224",0.67787569402717
"1225",0.755907003581524
"1226",0.682562921964563
"1227",0.961584295448847
"1228",0.28849971643649
"1229",0.980788957048208
"1230",0.518142553395592
"1231",0.661801043781452
"1232",0.846884740306996
"1233",0.998273857473396
"1234",0.296677578310482
"1235",0.177775129675865
"1236",0.846575083048083
"1237",0.717366818757728
"1238",0.676420861552469
"1239",0.580079483380541
"1240",0.984550975216553
"1241",0.909239425812848
"1242",0.647259385581128
"1243",0.806977682281286
"1244",0.258186630252749
"1245",0.394581362092868
"1246",0.515795092238113
"1247",0.230981409177184
"1248",0.811546895955689
"1249",0.715814513340592
